seniorcitizen,tenure,monthlycharges,gender_male,partner_yes,dependents_yes,phoneservice_yes,multiplelines_yes,internetservice_fiber_optic,internetservice_no,onlinesecurity_yes,onlinebackup_yes,deviceprotection_yes,techsupport_yes,streamingtv_yes,streamingmovies_yes,contract_one_year,contract_two_year,paperlessbilling_yes,paymentmethod_credit_card_(automatic),paymentmethod_electronic_check,paymentmethod_mailed_check,paymentmethod_credit_card
0,1.4822685149236117,1.3690174889595086,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,,0,0,1.0
0,1.1982219904659115,1.0300692579762807,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,,1,0,0.0
0,1.441690440001083,1.7278065920002916,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,,0,0,1.0
1,-0.059698332132474476,1.0466033180242431,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,,0,0,0.0
1,-0.059698332132474476,-0.48114383040747644,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,,0,0,1.0
0,-1.2364625048858033,-0.6597116789254696,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,1,0,0.0
0,-1.277040579808332,0.12234936134314901,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,0.0
1,1.0764877656983258,0.47121802835515414,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,,0,0,1.0
0,-0.9929940553506318,-1.478147651299605,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0.0
0,1.52284658984614,-0.6729389269638394,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,,0,0,0.0
0,1.4822685149236117,-0.1372353814098599,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,,0,0,1.0
0,1.52284658984614,-1.3524887949350914,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,,0,1,0.0
1,0.67070701647304,0.8300071313959366,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,,0,0,1.0
0,-0.7495256058154603,0.3439057659858439,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0.0
0,-0.5872133061253461,0.8316605374007328,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,,1,0,0.0
0,-0.8712598305830461,-1.0003133159134936,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,1,0.0
0,-0.38432293151270314,0.4497237502928029,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,,1,0,0.0
0,-0.9929940553506318,0.3191046759139004,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,0,0,1.0
0,1.6040027396911973,0.717575523069793,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,,0,0,1.0
0,-0.5060571562802889,0.13061639136713019,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,,0,0,1.0
0,0.7112850913955685,0.15872429344866595,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,,0,0,0.0
0,0.5083947167829257,1.1689553623791644,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,,1,0,0.0
1,-0.790103680737989,0.9953477318755599,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,,1,0,0.0
0,-1.277040579808332,-0.32903047796622287,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,,0,0,1.0
0,0.46781664186039706,0.8415809734295105,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,,0,1,0.0
0,1.6040027396911973,-1.4847612753187902,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,,0,0,0.0
0,-0.9929940553506318,-1.180534570436283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,0,1,0.0
0,0.26492626724775414,-0.9722054138319578,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,0,1,0.0
0,-0.26258870674511736,-1.499641929361956,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,,0,0,0.0
0,-0.30316678166764593,-0.3108430119134644,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,1.0
0,-0.5872133061253461,-0.4943710784458462,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,,0,1,0.0
1,-0.019120257209945892,0.958972799770043,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,,0,1,0.0
0,1.5634246647686687,1.114392964220889,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,,0,0,1.0
0,0.8735973910856829,0.7026948690266268,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,,1,0,0.0
0,1.2388000653884401,-1.4963351173523636,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,,0,1,0.0
0,0.4272385669378685,-0.16368987748659955,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,,1,0,0.0
0,0.3866604920153399,0.6927744329978496,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,,0,0,1.0
0,-0.34374485659017456,-1.3161138628295743,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,,0,0,1.0
0,1.0359096907757972,0.9705466418036165,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,,1,0,0.0
1,0.9141754660082114,1.163995144364776,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,,1,0,0.0
0,-0.14085448197753164,-0.3207634479422417,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,,1,0,0.0
0,1.2388000653884401,-0.1967579975825242,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,,1,0,0.0
1,-0.14085448197753164,1.114392964220889,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,,1,0,0.0
0,-1.0335721302731604,-1.478147651299605,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0.0
0,0.7518631663180971,0.6249847868012036,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,,0,0,1.0
0,-0.4654790813577603,1.5293978714247436,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,,1,0,0.0
1,-1.2364625048858033,0.7241891470889775,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,0,1,0.0
0,0.46781664186039706,-1.469880621275624,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,,0,0,0.0
0,-0.18143255690006022,-0.1339285694002674,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,,0,1,0.0
0,1.52284658984614,-1.4814544633091975,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,,0,0,1.0
1,-0.9929940553506318,-0.1339285694002674,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,,0,0,0.0
1,-1.277040579808332,-0.6266435588295449,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.0
0,-0.790103680737989,1.059830566062613,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,,1,0,0.0
1,1.6040027396911973,0.3124910518947158,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,,0,0,0.0
0,0.7924412412406258,-0.3703656280861287,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,,1,0,0.0
0,-1.277040579808332,-0.12566153937628624,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,1,0,0.0
0,1.1982219904659115,-0.706007047059764,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,,0,0,1.0
0,1.4011123650785544,-1.301233208786408,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,,0,0,1.0
0,0.6301289415505114,-1.4814544633091975,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,,0,0,1.0
0,0.10261396755763985,0.8184332893623631,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,,1,0,0.0
1,0.5083947167829257,0.33729214196665935,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,,0,0,1.0
0,-0.8712598305830461,-1.4963351173523636,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1.0
0,-1.155306355040746,-0.12070132136189758,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,,1,0,0.0
0,-0.6683694559704032,-1.4831078693139936,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,0,1,0.0
0,-0.5872133061253461,-1.5012953353667524,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,0,1,0.0
0,-1.277040579808332,-1.478147651299605,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,0,1,0.0
0,-0.5060571562802889,-1.4748408392900125,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,0,1,0.0
0,1.4011123650785544,0.7886719812760308,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,,0,0,0.0
0,1.6040027396911973,1.4996365633384112,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,,0,0,0.0
0,-0.6683694559704032,-1.4963351173523636,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,,0,1,0.0
0,-0.8306817556605175,-1.3128070508199818,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,,0,0,1.0
0,1.52284658984614,1.7063123139379404,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,,0,0,1.0
0,-1.074150205195689,-1.4549999672324578,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,0,1,0.0
0,1.0764877656983258,0.9391319277124879,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,,1,0,0.0
0,0.7112850913955685,-0.8349727154338702,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,,0,0,1.0
1,0.10261396755763985,1.2053302944846818,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,,1,0,0.0
0,-0.790103680737989,-0.6993934230405793,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,0.0
0,-0.059698332132474476,0.4794850583791353,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,,0,1,0.0
0,-0.4654790813577603,-1.3309945168727402,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0,1,0.0
1,-0.9929940553506318,1.3409095868779728,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,,1,0,0.0
0,0.06203589263511127,1.335949368863584,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,,0,0,0.0
0,-0.38432293151270314,-1.5095623653907335,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,0,0,1.0
0,-0.14085448197753164,1.1193531822352774,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,,0,0,1.0
0,0.95475354093074,0.1256561733527413,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,,0,0,0.0
0,0.30550434217028277,0.004957535002616062,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,,0,1,0.0
0,0.183770117402697,-0.006616307030957384,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,,1,0,0.0
0,0.67070701647304,1.1044725281921113,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,,1,0,0.0
0,0.4272385669378685,-0.8101716253619267,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,,1,0,0.0
0,1.0764877656983258,1.0482567240290397,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,,0,0,0.0
0,0.10261396755763985,-0.17691712552496938,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,,1,0,0.0
0,-0.8306817556605175,-0.4530359283259404,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,,1,0,0.0
0,-0.10027640705500306,-1.463266997256439,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,0,0,1.0
0,1.6040027396911973,-1.350835388930295,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,,0,0,1.0
0,-1.1958844299632747,0.4860986823983203,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,,0,0,0.0
0,0.30550434217028277,1.3177619028108254,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,,0,0,0.0
0,1.6040027396911973,0.10581530129518667,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,,0,1,0.0
0,-0.5872133061253461,0.11242892531437124,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,,1,0,0.0
0,-0.059698332132474476,0.44641693828321066,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,,1,0,0.0
0,0.34608241709281135,0.49436571242230154,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,,0,0,1.0
1,1.52284658984614,1.256585880633365,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,,1,0,0.0
0,1.1170658406208545,-0.3753258461005174,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,,1,0,0.0
0,-0.38432293151270314,-0.5042915144746235,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1.0
1,1.3199562152334972,1.4698752552520793,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,,0,0,1.0
1,0.7112850913955685,1.3227221208252145,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,,1,0,0.0
0,0.2243481923252256,0.462950998331173,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,,0,0,1.0
0,0.7518631663180971,1.0399896940050586,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,,0,0,1.0
0,-1.1147282801182177,-0.29100213985590956,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,1,0,0.0
0,1.2388000653884401,1.0267624459666884,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,,1,0,0.0
0,-0.9118379055055746,1.0003079498899488,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,,1,0,0.0
0,-1.155306355040746,-0.8730010535441838,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,0,0,1.0
0,0.3866604920153399,-0.1587296594722109,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,,0,0,0.0
0,1.5634246647686687,1.1755689863983494,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,,0,0,0.0
0,-0.2220106318225888,-1.499641929361956,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,,0,1,0.0
0,0.7518631663180971,1.540971713458317,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,,1,0,0.0
1,1.0764877656983258,0.8200866953671593,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,,1,0,0.0
1,-0.14085448197753164,0.8316605374007328,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,,0,0,0.0
0,0.9953316158532686,0.8432343794343067,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,,0,0,1.0
0,-0.059698332132474476,0.9771602658228015,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,,1,0,0.0
0,-0.9524159804281033,-2.683011772356742e-06,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,,0,1,0.0
0,0.2243481923252256,1.3194153088156215,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,,1,0,0.0
0,-0.7089475308929317,-0.5241323865321784,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,,1,0,0.0
0,-1.277040579808332,-1.4731874332852164,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0.0
0,-1.1958844299632747,-0.9292168577072556,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,,0,1,0.0
0,0.67070701647304,-1.519482801419511,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,0,0,1.0
0,-0.38432293151270314,0.1504572634246848,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,,0,0,1.0
0,-1.1147282801182177,-1.491374899337975,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1.0
0,-0.9118379055055746,-0.5092517324890125,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,,0,1,0.0
0,0.7112850913955685,-1.322727486848759,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,,0,1,0.0
0,1.1170658406208545,0.9639330177844314,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,,0,0,1.0
0,-1.0335721302731604,-1.478147651299605,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,,0,0,0.0
1,-0.019120257209945892,0.47452484036474646,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,,0,1,0.0
0,-0.6683694559704032,0.3356387359618627,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,,0,0,0.0
1,-1.155306355040746,1.00857497991393,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,,1,0,0.0
0,0.021457817712582688,-1.4847612753187902,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0.0
0,-1.1147282801182177,0.021491595050578394,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,,0,0,0.0
0,-0.5060571562802889,0.8515014094582878,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,,0,0,1.0
0,1.52284658984614,-0.21659886964007907,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,,0,0,0.0
0,-1.1958844299632747,1.116046370225685,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,,1,0,0.0
1,-0.34374485659017456,1.044949912019447,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,,1,0,0.0
0,-1.155306355040746,-0.6497912428966922,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,0,1,0.0
0,-0.6683694559704032,0.5307406445278184,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,,1,0,0.0
0,-0.019120257209945892,1.1210065882400735,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,,1,0,0.0
0,-0.14085448197753164,0.03802565509854073,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,,1,0,0.0
0,-1.2364625048858033,0.5191668024942451,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,,1,0,0.0
0,0.2243481923252256,-1.3194206748391668,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,,0,0,1.0
0,1.4822685149236117,0.35713301402421394,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,,0,0,0.0
0,1.1982219904659115,1.3590970529307314,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,,0,0,1.0
0,-0.8712598305830461,0.7026948690266268,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,,1,0,0.0
0,-1.277040579808332,-1.165653916393117,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,0.0
1,1.441690440001083,-0.14219559942424856,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,,0,0,0.0
1,-1.1147282801182177,0.31083764588991925,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,1,0,0.0
0,0.06203589263511127,1.2846937827149008,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,,1,0,0.0
0,-1.0335721302731604,-1.4864146813235863,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0.0
1,-0.6277913810478746,0.5472747045757808,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,,0,0,0.0
0,1.4822685149236117,1.335949368863584,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,,0,0,0.0
0,-1.277040579808332,-1.4798010573044011,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0.0
0,-0.9524159804281033,-1.5029487413715485,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0.0
0,-0.6277913810478746,1.243358632594995,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,,1,0,0.0
0,1.0359096907757972,0.3587864200290101,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,,0,1,0.0
0,0.8735973910856829,1.294614218743678,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,,0,0,0.0
1,0.021457817712582688,1.5045967813528,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,,1,0,0.0
0,0.4272385669378685,1.6567101337940533,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,,0,0,1.0
0,1.0359096907757972,-0.15376944145782226,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,,0,0,1.0
0,1.3605342901560258,-1.3061934268007966,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,,0,0,0.0
0,1.6040027396911973,-0.7556092272036511,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,,0,0,0.0
0,0.9953316158532686,0.9936943258707638,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,,1,0,0.0
0,-1.2364625048858033,-0.6464844308870997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,1,0,0.0
0,0.021457817712582688,0.5175133964894484,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,,0,0,0.0
0,-0.14085448197753164,-1.3260342988583516,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,0.0
0,-1.2364625048858033,0.15541748143907366,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,0.0
0,-0.4654790813577603,-0.2017182155969129,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,,0,0,1.0
0,0.2243481923252256,0.6266381928060002,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,,0,0,1.0
1,0.2243481923252256,0.611757538762834,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,,1,0,0.0
0,-1.074150205195689,-1.519482801419511,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,,0,0,1.0
0,-1.1147282801182177,-0.8415863394530553,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,1,0,0.0
0,-0.9929940553506318,-1.499641929361956,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,,0,0,1.0
0,1.441690440001083,0.9011035896021748,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,,0,0,1.0
0,1.0764877656983258,1.1425008663024248,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,,0,0,1.0
0,1.6040027396911973,-1.279738930724057,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,,0,0,0.0
1,-1.074150205195689,1.0184954159427073,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,,1,0,0.0
0,-0.9118379055055746,-1.499641929361956,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,0,0,0.0
0,-0.9118379055055746,-1.4847612753187902,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,,0,0,1.0
0,-1.277040579808332,-1.478147651299605,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,0,1,0.0
0,-0.059698332132474476,1.094552092163334,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,,0,0,0.0
1,0.95475354093074,0.2529684357220511,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,,0,0,1.0
0,-1.1958844299632747,-1.478147651299605,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,0,1,0.0
0,-0.9929940553506318,-1.4963351173523636,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,0,0,0.0
0,1.0359096907757972,1.2665063166621424,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,,0,0,0.0
0,1.5634246647686687,0.5208202084990412,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,,0,0,1.0
0,0.5489727917054542,0.47121802835515414,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,,0,1,0.0
0,0.30550434217028277,-0.15376944145782226,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,,0,1,0.0
0,-1.074150205195689,0.5919166667052789,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0,0.0
0,-1.2364625048858033,-1.491374899337975,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0.0
1,-0.10027640705500306,1.2086371064942742,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,,1,0,0.0
0,1.1576439155433829,-1.0366882480190107,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,,0,0,0.0
0,1.5634246647686687,-1.3591024189542762,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,,0,1,0.0
0,0.3866604920153399,-1.4616135912516428,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,,0,0,0.0
0,-1.277040579808332,-1.5046021473763447,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,,0,1,0.0
1,1.6040027396911973,0.8333139434055293,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,,0,0,0.0
0,1.4822685149236117,-1.3392615468967215,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,,0,0,0.0
0,-0.8306817556605175,-0.6580582729206734,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,1,0,0.0
0,1.52284658984614,-2.683011772356742e-06,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,,0,0,0.0
0,1.52284658984614,-0.8531601814866289,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,,0,0,1.0
1,-1.1958844299632747,0.9887341078563749,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,,1,0,0.0
0,1.3199562152334972,0.945745551731673,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,,1,0,0.0
0,0.5895508666279828,1.4748354732664677,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,,1,0,0.0
0,-1.0335721302731604,-0.2017182155969129,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,,0,1,0.0
1,-0.10027640705500306,1.294614218743678,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,,1,0,0.0
1,-0.5060571562802889,0.5456212985709846,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,,1,0,0.0
0,1.6040027396911973,1.4301935111369695,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,,1,0,0.0
0,-0.30316678166764593,-0.12896835138587875,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,,1,0,0.0
0,1.52284658984614,0.9870807018515788,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,,0,0,1.0
0,0.5895508666279828,0.314144457899512,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,,0,1,0.0
0,1.4822685149236117,1.3243755268300106,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,,1,0,0.0
1,-0.14085448197753164,-0.21163865162569043,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,,0,0,0.0
0,1.6040027396911973,-1.4682272152708278,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,,1,0,0.0
0,-0.6277913810478746,-1.4880680873283825,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,0,1,0.0
0,0.26492626724775414,-0.7886773472995757,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,0,0,0.0
0,-1.0335721302731604,-1.47153402728042,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0.0
0,0.7112850913955685,-0.677899144978228,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,,0,0,0.0
0,1.5634246647686687,1.015188603933115,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,,0,1,0.0
0,0.67070701647304,0.9870807018515788,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,,1,0,0.0
0,0.7518631663180971,0.7473368311561249,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,,0,0,1.0
